Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
DMART,EQ,2019-04-10,1486.2,1483.7,1529.5,1471,1518,1522.3,1510.9,983484,1485945882,33168,432966,44.02
DMART,EQ,2019-04-11,1522.3,1521,1527.35,1465,1472,1472.6,1494.99,735838,1100073228,34313,258704,35.16
DMART,EQ,2019-04-12,1472.6,1465,1480.8,1451.1,1460.35,1465.35,1464.49,941874,1379362272,40672,366903,38.95
DMART,EQ,2019-04-15,1465.35,1463,1471.95,1448.1,1450,1453.25,1457.73,246361,359128003.4,17229,122595,49.76
DMART,EQ,2019-04-16,1453.25,1454.1,1466,1395,1409.9,1410.65,1428.85,809956,1157307846,40057,471946,58.27
DMART,EQ,2019-04-18,1410.65,1415,1424,1353,1362,1358.5,1373.05,915917,1257602554,41505,422711,46.15
DMART,EQ,2019-04-22,1358.5,1360,1366.95,1320,1320.1,1324.8,1332.26,498320,663889327.9,31134,223030,44.76
DMART,EQ,2019-04-23,1324.8,1332.9,1336.45,1275,1288,1286.05,1298.34,970284,1259754217,46484,411805,42.44
DMART,EQ,2019-04-24,1286.05,1290,1336.3,1290,1335,1331.15,1322.17,1008624,1333568767,34747,448207,44.44
DMART,EQ,2019-04-25,1331.15,1339,1361.95,1320.25,1334.95,1328.05,1342.69,682491,916373234.7,29541,236342,34.63
DMART,EQ,2019-04-26,1328.05,1332.8,1333,1297,1302.25,1301.15,1302.32,828440,1078895540,40314,501805,60.57
DMART,EQ,2019-04-30,1301.15,1305,1308.65,1275,1290,1295.5,1289.19,468431,603894971,28531,207172,44.23
DMART,EQ,2019-05-02,1295.5,1289,1310,1261,1268,1265.2,1282.27,495908,635888081.4,27425,192604,38.84
DMART,EQ,2019-05-03,1265.2,1271,1282.7,1257.2,1262,1262.45,1268.89,306416,388808040.4,16859,104033,33.95
DMART,EQ,2019-05-06,1262.45,1251,1256.3,1240.05,1246.9,1249.65,1248.43,423085,528192325,15927,210199,49.68
DMART,EQ,2019-05-07,1249.65,1255.15,1285,1240,1255.05,1255.1,1268.86,699459,887515289.3,26573,232270,33.21
DMART,EQ,2019-05-08,1255.1,1255.9,1263,1226,1260,1245.55,1241.22,670753,832553195.9,30904,301583,44.96
DMART,EQ,2019-05-09,1245.55,1256,1262,1240,1250.1,1251.6,1249.62,382818,478375629.4,15490,168973,44.14
DMART,EQ,2019-05-10,1251.6,1259.8,1283,1245.15,1250.4,1250.75,1261.94,616560,778062941.1,37740,216439,35.1
DMART,EQ,2019-05-13,1250.75,1260,1280,1243.75,1250,1251.9,1264.42,821333,1038508690,33779,318133,38.73
DMART,EQ,2019-05-14,1251.9,1257,1258,1238.2,1249,1250.25,1247.59,299951,374216585,16885,105761,35.26
DMART,EQ,2019-05-15,1250.25,1257.95,1270,1228.6,1232.55,1237.6,1255.44,599283,752364572.5,34015,254139,42.41
DMART,EQ,2019-05-16,1237.6,1241.1,1260,1236,1258,1253.8,1250.55,414780,518701472.1,24430,190329,45.89
DMART,EQ,2019-05-17,1253.8,1252.9,1268,1230,1230.8,1234.25,1250.84,437705,547500952.5,19393,225993,51.63
DMART,EQ,2019-05-20,1234.25,1270,1323.35,1246.35,1321.2,1318.1,1291.54,951452,1228840628,31741,380636,40.01
DMART,EQ,2019-05-21,1318.1,1324,1331.7,1265,1274.95,1272.1,1287.01,541912,697446497.5,31063,231120,42.65
DMART,EQ,2019-05-22,1272.1,1280,1303.8,1266.5,1298,1299.15,1287.13,368673,474529712.3,19628,111376,30.21
DMART,EQ,2019-05-23,1299.15,1324.7,1326,1299.15,1305,1303.15,1312.18,541107,710030885.8,32190,246439,45.54
DMART,EQ,2019-05-24,1303.15,1305,1355,1281,1342,1341.05,1328.07,739300,981842903.1,22512,309801,41.9
DMART,EQ,2019-05-27,1341.05,1342,1342,1285,1292,1289.95,1304.89,617082,805224267.2,27016,324505,52.59
DMART,EQ,2019-05-28,1289.95,1294,1316.65,1290,1310,1310.5,1306.73,659423,861685228.8,35854,259546,39.36
DMART,EQ,2019-05-29,1310.5,1309.9,1314.85,1296,1305,1307.05,1305.66,213992,279399993.3,10317,65354,30.54
DMART,EQ,2019-05-30,1307.05,1307.05,1319,1296,1303,1303.9,1306.37,211312,276051200.1,10154,65413,30.96
DMART,EQ,2019-05-31,1303.9,1305,1328,1305,1320,1323.1,1316.96,466619,614520448.3,25587,241614,51.78
DMART,EQ,2019-06-03,1323.1,1322,1348,1311.65,1338,1340.3,1335.16,408526,545447780.4,18961,170004,41.61
DMART,EQ,2019-06-04,1340.3,1333.9,1356.4,1326,1336,1333.05,1342.7,241555,324336139,15761,77152,31.94
DMART,EQ,2019-06-06,1333.05,1339,1339,1315,1315,1317.65,1322.65,226174,299149745,22128,119692,52.92
DMART,EQ,2019-06-07,1317.65,1319.95,1322,1293.25,1293.6,1296.65,1300.61,272965,355021498.5,18266,132815,48.66
DMART,EQ,2019-06-10,1296.65,1300.5,1314.75,1296,1299.75,1299.7,1302.71,194485,253356886.9,16496,95602,49.16
DMART,EQ,2019-06-11,1299.7,1303.2,1305.5,1290.1,1295.1,1296.9,1298.42,182203,236576520.2,18822,90391,49.61
DMART,EQ,2019-06-12,1296.9,1296.95,1318.4,1285,1310,1310.5,1305.41,421534,550274472.1,21639,196850,46.7
DMART,EQ,2019-06-13,1310.5,1280,1308.45,1280,1303.1,1305,1300.79,275410,358249767.5,15790,122582,44.51
DMART,EQ,2019-06-14,1305,1306.4,1334.2,1301.1,1327,1330.6,1324.09,577550,764730635.5,24541,259770,44.98
DMART,EQ,2019-06-17,1330.6,1326.45,1333.05,1293,1295.9,1297.5,1307.48,181792,237689275,12700,78757,41.01
DMART,EQ,2019-06-18,1297.5,1300.4,1349.9,1300.3,1341.25,1342,1331.57,595548,793015045.7,38761,313078,50.56
DMART,EQ,2019-06-19,1342,1345,1356,1318,1335,1335.7,1334.32,291801,389355720.9,19710,92028,31.54
